url_norm,lang,cluster_p11,classe_p11,title,novo_lar,secao,acao,fase,motivo,inb_total,words,brand_hits,slug_legacy,pareamento_t1,flag_revisao
/documentation/products/templates/astro-pdf-resume/,en,devtools/azion-edge-runtime,MANTER,Astro Webpage to PDF Resume,/en/documentation/marketplace/templates/astro-pdf-resume/,guide,MOVER,F5,R-MKT: templates junto do catálogo (E1: porta de entrada por template),1,330,0,False,False,
/documentation/products/templates/astro-portfolio/,en,devtools/azion-edge-runtime,MANTER,Astro Portfolio,/en/documentation/marketplace/templates/astro-portfolio/,guide,MOVER,F5,R-MKT: templates junto do catálogo (E1: porta de entrada por template),1,292,0,False,False,
/documentation/products/templates/astro-preact/,en,devtools/azion-edge-runtime,MANTER,Astro with Preact Framework,/en/documentation/marketplace/templates/astro-preact/,guide,MOVER,F5,R-MKT: templates junto do catálogo (E1: porta de entrada por template),1,298,0,False,False,
/documentation/products/templates/astro-quickstore/,en,devtools/azion-edge-runtime,MANTER,Astro Quickstore,/en/documentation/marketplace/templates/astro-quickstore/,guide,MOVER,F5,R-MKT: templates junto do catálogo (E1: porta de entrada por template),1,289,0,False,False,
/documentation/products/templates/astro-sanity/,en,devtools/azion-edge-runtime,MANTER,Astro with Sanity,/en/documentation/marketplace/templates/astro-sanity/,guide,MOVER,F5,R-MKT: templates junto do catálogo (E1: porta de entrada por template),1,292,0,False,False,
/documentation/products/templates/astro-starlog/,en,devtools/azion-edge-runtime,MANTER,Astro Starlog,/en/documentation/marketplace/templates/astro-starlog/,guide,MOVER,F5,R-MKT: templates junto do catálogo (E1: porta de entrada por template),1,290,0,False,False,
/documentation/products/templates/astro-tailwind/,en,devtools/azion-edge-runtime,MANTER,Astro with Tailwind CSS,/en/documentation/marketplace/templates/astro-tailwind/,guide,MOVER,F5,R-MKT: templates junto do catálogo (E1: porta de entrada por template),1,292,0,False,False,
/documentation/products/templates/astro-vitest/,en,devtools/azion-edge-runtime,MANTER,Astro with Vitest,/en/documentation/marketplace/templates/astro-vitest/,guide,MOVER,F5,R-MKT: templates junto do catálogo (E1: porta de entrada por template),1,300,0,False,False,
/documentation/products/templates/cosmic-agency/,en,devtools/azion-edge-runtime,MANTER,Cosmic Agency,/en/documentation/marketplace/templates/cosmic-agency/,guide,MOVER,F5,R-MKT: templates junto do catálogo (E1: porta de entrada por template),2,328,0,False,False,
/documentation/products/templates/cosmic-nextjs-blog/,en,devtools/azion-edge-runtime,MANTER,Cosmic Simple Next.js Blog,/en/documentation/marketplace/templates/cosmic-nextjs-blog/,guide,MOVER,F5,R-MKT: templates junto do catálogo (E1: porta de entrada por template),1,323,0,False,False,
/documentation/products/templates/gatsby-blog/,en,devtools/azion-edge-runtime,MANTER,Gatsby Blog,/en/documentation/marketplace/templates/gatsby-blog/,guide,MOVER,F5,R-MKT: templates junto do catálogo (E1: porta de entrada por template),2,335,0,False,False,
/documentation/products/templates/gatsby-boilerplate/,en,devtools/azion-edge-runtime,MANTER,Gatsby Boilerplate,/en/documentation/marketplace/templates/gatsby-boilerplate/,guide,MOVER,F5,R-MKT: templates junto do catálogo (E1: porta de entrada por template),1,329,0,False,False,
/documentation/products/templates/gatsby-butter-starter/,en,devtools/azion-edge-runtime,MANTER,ButterCMS + Gatsby Starter Project,/en/documentation/marketplace/templates/gatsby-butter-starter/,guide,MOVER,F5,R-MKT: templates junto do catálogo (E1: porta de entrada por template),1,319,0,False,False,
/documentation/products/templates/gatsby-ecommerce/,en,devtools/azion-edge-runtime,MANTER,Gatsby E-commerce,/en/documentation/marketplace/templates/gatsby-ecommerce/,guide,MOVER,F5,R-MKT: templates junto do catálogo (E1: porta de entrada por template),1,329,0,False,False,
/documentation/products/templates/nextal/,en,devtools/azion-edge-runtime,MANTER,   Nextal,/en/documentation/marketplace/templates/nextal/,guide,MOVER,F5,R-MKT: templates junto do catálogo (E1: porta de entrada por template),4,347,0,False,False,
/documentation/products/templates/nextal/,pt-br,devtools/azion-edge-runtime,MANTER,Nextal,/pt-br/documentacao/marketplace/templates/nextal/,guide,MOVER,F5,R-MKT: templates junto do catálogo (E1: porta de entrada por template),4,435,0,False,False,
/documentation/products/templates/nextjs-static-boilerplate/,en,devtools/azion-edge-runtime,MANTER,Next.js Static Boilerplate,/en/documentation/marketplace/templates/nextjs-static-boilerplate/,guide,MOVER,F5,R-MKT: templates junto do catálogo (E1: porta de entrada por template),2,343,0,False,False,
/documentation/products/templates/react-boilerplate/,en,devtools/azion-edge-runtime,MANTER,React Boilerplate,/en/documentation/marketplace/templates/react-boilerplate/,guide,MOVER,F5,R-MKT: templates junto do catálogo (E1: porta de entrada por template),2,320,0,False,False,
/documentation/products/templates/react-buttercms/,en,devtools/azion-edge-runtime,MANTER,ButterCMS + React Starter Project,/en/documentation/marketplace/templates/react-buttercms/,guide,MOVER,F5,R-MKT: templates junto do catálogo (E1: porta de entrada por template),1,325,0,False,False,
/documentation/products/templates/space-jelly-shop/,en,devtools/azion-edge-runtime,MANTER,Space Jelly Shop,/en/documentation/marketplace/templates/space-jelly-shop/,guide,MOVER,F5,R-MKT: templates junto do catálogo (E1: porta de entrada por template),2,356,0,False,False,
/documentation/runtime-apis/javascript/,en,devtools/azion-edge-runtime,REESCREVER,Web APIs,/en/documentation/build/functions/runtime-apis/javascript/,reference,REESCREVER,F3,"R-RUNTIME: lar único do Runtime sob Functions (P2, E1/E7)",13,421,1,False,False,
/documentation/runtime/api-reference/cache/,en,devtools/azion-edge-runtime,MANTER,Cache API,/en/documentation/build/functions/runtime-apis/cache/,reference,MOVER,F3,"R-RUNTIME: lar único do Runtime sob Functions (P2, E1/E7)",2,549,0,False,False,
/documentation/runtime/api-reference/kv-store/,en,devtools/azion-edge-runtime,MANTER,KV Store API,/en/documentation/build/functions/runtime-apis/kv-store/,reference,MOVER,F3,"R-RUNTIME: lar único do Runtime sob Functions (P2, E1/E7)",7,402,0,False,False,
/documentation/runtime/api-reference/kv-store/delete/,en,devtools/azion-edge-runtime,MANTER,Delete key-value pairs,/en/documentation/build/functions/runtime-apis/kv-store/delete/,reference,MOVER,F3,"R-RUNTIME: lar único do Runtime sob Functions (P2, E1/E7)",4,495,0,False,False,
/documentation/runtime/api-reference/kv-store/read/,en,devtools/azion-edge-runtime,MANTER,Read key-value pairs,/en/documentation/build/functions/runtime-apis/kv-store/read/,reference,MOVER,F3,"R-RUNTIME: lar único do Runtime sob Functions (P2, E1/E7)",4,1294,0,False,False,
/documentation/runtime/api-reference/kv-store/write/,en,devtools/azion-edge-runtime,MANTER,Write key-value pairs,/en/documentation/build/functions/runtime-apis/kv-store/write/,reference,MOVER,F3,"R-RUNTIME: lar único do Runtime sob Functions (P2, E1/E7)",4,905,0,False,False,
/documentation/runtime/api-reference/sql-database/,en,devtools/azion-edge-runtime,MANTER,SQL Database API,/en/documentation/build/functions/runtime-apis/sql-database/,reference,MOVER,F3,"R-RUNTIME: lar único do Runtime sob Functions (P2, E1/E7)",1,668,0,False,False,
/documentation/runtime/api-reference/storage/,en,devtools/azion-edge-runtime,MANTER,Object Storage API,/en/documentation/build/functions/runtime-apis/storage/,reference,MOVER,F3,"R-RUNTIME: lar único do Runtime sob Functions (P2, E1/E7)",10,1155,0,False,False,
/documentation/runtime/api-reference/websocket/,en,devtools/azion-edge-runtime,MANTER,WebSocket API,/en/documentation/build/functions/runtime-apis/websocket/,reference,MOVER,F3,"R-RUNTIME: lar único do Runtime sob Functions (P2, E1/E7)",4,367,0,False,False,
/documentation/runtime/overview/,en,devtools/azion-edge-runtime,MANTER,Azion Runtime,/en/documentation/build/functions/runtime-apis/overview/,reference,MOVER,F3,"R-RUNTIME: lar único do Runtime sob Functions (P2, E1/E7)",19,246,0,False,False,
/documentacao/produtos/azion-lib/ai-client/,pt-br,devtools/azion-lib,MANTER,Módulo AI Client da Azion,/pt-br/documentacao/devtools/lib/reference/ai-client/,reference,MOVER,F5,R-DEVTOOLS: lib/SDK lar único,2,493,0,False,False,
/documentacao/produtos/azion-lib/application/,pt-br,devtools/azion-lib,MANTER,Módulo Application da Azion,/pt-br/documentacao/devtools/lib/reference/application/,reference,MOVER,F5,R-DEVTOOLS: lib/SDK lar único,1,3202,0,False,False,
/documentacao/produtos/azion-lib/client/,pt-br,devtools/azion-lib,MANTER,Interface `Client` da Azion,/pt-br/documentacao/devtools/lib/reference/client/,reference,MOVER,F5,R-DEVTOOLS: lib/SDK lar único,6,684,0,False,False,
/documentacao/produtos/azion-lib/config/,pt-br,devtools/azion-lib,REESCREVER,Módulo `Config` da Azion,/pt-br/documentacao/devtools/lib/reference/config/,reference,REESCREVER,F5,R-DEVTOOLS: lib/SDK lar único,2,1061,1,False,False,
/documentacao/produtos/azion-lib/cookies/,pt-br,devtools/azion-lib,MANTER,Biblioteca `Cookies` da Azion,/pt-br/documentacao/devtools/lib/reference/cookies/,reference,MOVER,F5,R-DEVTOOLS: lib/SDK lar único,1,341,0,False,False,
/documentacao/produtos/azion-lib/domains/,pt-br,devtools/azion-lib,MANTER,Biblioteca `Domains` da Azion,/pt-br/documentacao/devtools/lib/reference/domains/,reference,MOVER,F5,R-DEVTOOLS: lib/SDK lar único,1,1087,0,False,False,
/documentacao/produtos/azion-lib/jwt/,pt-br,devtools/azion-lib,MANTER,Biblioteca `JWT` da Azion,/pt-br/documentacao/devtools/lib/reference/jwt/,reference,MOVER,F5,R-DEVTOOLS: lib/SDK lar único,1,531,0,False,False,
/documentacao/produtos/azion-lib/kv/,pt-br,devtools/azion-lib,MANTER,Biblioteca Azion KV,/pt-br/documentacao/devtools/lib/reference/kv/,reference,MOVER,F5,R-DEVTOOLS: lib/SDK lar único,3,1318,0,False,False,
/documentacao/produtos/azion-lib/purge/,pt-br,devtools/azion-lib,MANTER,Biblioteca `Purge` da Azion,/pt-br/documentacao/devtools/lib/reference/purge/,reference,MOVER,F5,R-DEVTOOLS: lib/SDK lar único,1,734,0,False,False,
/documentacao/produtos/azion-lib/sql/,pt-br,devtools/azion-lib,MANTER,Biblioteca `SQL` da Azion,/pt-br/documentacao/devtools/lib/reference/sql/,reference,MOVER,F5,R-DEVTOOLS: lib/SDK lar único,1,1546,0,False,False,
/documentacao/produtos/azion-lib/storage/,pt-br,devtools/azion-lib,MANTER,Biblioteca `Storage` da Azion,/pt-br/documentacao/devtools/lib/reference/storage/,reference,MOVER,F5,R-DEVTOOLS: lib/SDK lar único,3,1885,0,False,False,
/documentacao/produtos/azion-lib/types/,pt-br,devtools/azion-lib,MANTER,Pacote `Types` da Azion,/pt-br/documentacao/devtools/lib/reference/types/,reference,MOVER,F5,R-DEVTOOLS: lib/SDK lar único,1,300,0,False,False,
/documentacao/produtos/azion-lib/unenv/,pt-br,devtools/azion-lib,MANTER,Preset unenv da Azion,/pt-br/documentacao/devtools/lib/reference/unenv/,reference,MOVER,F5,R-DEVTOOLS: lib/SDK lar único,1,840,0,False,False,
/documentacao/produtos/azion-lib/utils/,pt-br,devtools/azion-lib,MANTER,Pacote `Utils` da Azion,/pt-br/documentacao/devtools/lib/reference/utils/,reference,MOVER,F5,R-DEVTOOLS: lib/SDK lar único,1,300,0,False,False,
/documentacao/produtos/azion-lib/visao-geral/,pt-br,devtools/azion-lib,MANTER,Visão geral das Azion Libraries,/pt-br/documentacao/devtools/lib/,reference,MOVER,F5,R-DEVTOOLS: lib/SDK lar único,20,191,0,False,False,
/documentacao/produtos/azion-lib/wasm-image-processor/,pt-br,devtools/azion-lib,MANTER,Biblioteca `WASM Image Processor`,/pt-br/documentacao/devtools/lib/reference/wasm-image-processor/,reference,MOVER,F5,R-DEVTOOLS: lib/SDK lar único,1,449,0,False,False,
/documentation/products/azion-lib/ai-client/,en,devtools/azion-lib,MANTER,Azion AI Client module,/en/documentation/devtools/lib/reference/ai-client/,reference,MOVER,F5,R-DEVTOOLS: lib/SDK lar único,2,452,0,False,False,
/documentation/products/azion-lib/application/,en,devtools/azion-lib,MANTER,Azion Application module,/en/documentation/devtools/lib/reference/application/,reference,MOVER,F5,R-DEVTOOLS: lib/SDK lar único,1,3241,0,False,False,
/documentation/products/azion-lib/client/,en,devtools/azion-lib,MANTER,Azion `Client` interface,/en/documentation/devtools/lib/reference/client/,reference,MOVER,F5,R-DEVTOOLS: lib/SDK lar único,6,673,0,False,False,
/documentation/products/azion-lib/config/,en,devtools/azion-lib,REESCREVER,Azion `Config` module,/en/documentation/devtools/lib/reference/config/,reference,REESCREVER,F5,R-DEVTOOLS: lib/SDK lar único,2,956,2,False,False,
/documentation/products/azion-lib/cookies/,en,devtools/azion-lib,MANTER,Azion `Cookies` library,/en/documentation/devtools/lib/reference/cookies/,reference,MOVER,F5,R-DEVTOOLS: lib/SDK lar único,1,335,0,False,False,
/documentation/products/azion-lib/domains/,en,devtools/azion-lib,MANTER,Azion `Domains` library,/en/documentation/devtools/lib/reference/domains/,reference,MOVER,F5,R-DEVTOOLS: lib/SDK lar único,1,1021,0,False,False,
/documentation/products/azion-lib/jwt/,en,devtools/azion-lib,MANTER,Azion `JWT` library,/en/documentation/devtools/lib/reference/jwt/,reference,MOVER,F5,R-DEVTOOLS: lib/SDK lar único,1,515,0,False,False,
/documentation/products/azion-lib/kv/,en,devtools/azion-lib,MANTER,Azion KV library,/en/documentation/devtools/lib/reference/kv/,reference,MOVER,F5,R-DEVTOOLS: lib/SDK lar único,3,1229,0,False,False,
/documentation/products/azion-lib/overview/,en,devtools/azion-lib,MANTER,Azion Libraries overview,/en/documentation/devtools/lib/,reference,MOVER,F5,R-DEVTOOLS: lib/SDK lar único,21,259,0,False,False,
/documentation/products/azion-lib/purge/,en,devtools/azion-lib,MANTER,Azion `Purge` library,/en/documentation/devtools/lib/reference/purge/,reference,MOVER,F5,R-DEVTOOLS: lib/SDK lar único,1,688,0,False,False,
/documentation/products/azion-lib/sql/,en,devtools/azion-lib,MANTER,Azion SQL library,/en/documentation/devtools/lib/reference/sql/,reference,MOVER,F5,R-DEVTOOLS: lib/SDK lar único,1,1434,0,False,False,
/documentation/products/azion-lib/storage/,en,devtools/azion-lib,MANTER,Azion `Storage` library,/en/documentation/devtools/lib/reference/storage/,reference,MOVER,F5,R-DEVTOOLS: lib/SDK lar único,3,1802,0,False,False,
/documentation/products/azion-lib/types/,en,devtools/azion-lib,MANTER,Azion `Types` package,/en/documentation/devtools/lib/reference/types/,reference,MOVER,F5,R-DEVTOOLS: lib/SDK lar único,1,280,0,False,False,
/documentation/products/azion-lib/unenv/,en,devtools/azion-lib,MANTER,Azion unenv Preset,/en/documentation/devtools/lib/reference/unenv/,reference,MOVER,F5,R-DEVTOOLS: lib/SDK lar único,1,768,0,False,False,
/documentation/products/azion-lib/utils/,en,devtools/azion-lib,MANTER,Azion `Utils` package,/en/documentation/devtools/lib/reference/utils/,reference,MOVER,F5,R-DEVTOOLS: lib/SDK lar único,1,291,0,False,False,
/documentation/products/azion-lib/wasm-image-processor/,en,devtools/azion-lib,MANTER,WASM Image Processor library,/en/documentation/devtools/lib/reference/wasm-image-processor/,reference,MOVER,F5,R-DEVTOOLS: lib/SDK lar único,1,440,0,False,False,
/documentacao/devtools/cli/build/,pt-br,devtools/cli,MANTER,Azion CLI build,/pt-br/documentacao/devtools/cli/reference/build/,reference,MOVER,F3,"R-CLI: 3 famílias de URL convergem em uma; comandos órfãos religados ao menu (P2, E1/E7)",1,255,0,False,False,
/documentacao/devtools/cli/clone/,pt-br,devtools/cli,REVISAR (órfã),Azion CLI clone,/pt-br/documentacao/devtools/cli/reference/clone/,reference,RELIGAR+MOVER,F3,"R-CLI: 3 famílias de URL convergem em uma; comandos órfãos religados ao menu (P2, E1/E7)",0,126,0,False,False,
/documentacao/devtools/cli/comando-unlink/,pt-br,devtools/cli,MANTER,Azion CLI unlink,/pt-br/documentacao/devtools/cli/reference/comando-unlink/,reference,MOVER,F3,"R-CLI: 3 famílias de URL convergem em uma; comandos órfãos religados ao menu (P2, E1/E7)",2,204,0,False,True,t1-pendente
/documentacao/devtools/cli/config/,pt-br,devtools/cli,REVISAR (órfã),Azion CLI config,/pt-br/documentacao/devtools/cli/reference/config/,reference,RELIGAR+MOVER,F3,"R-CLI: 3 famílias de URL convergem em uma; comandos órfãos religados ao menu (P2, E1/E7)",0,528,0,False,False,
/documentacao/devtools/cli/configs/azion-config-js/,pt-br,devtools/cli,REESCREVER,Azion IaC,/pt-br/documentacao/devtools/cli/reference/azion-config-js/,reference,REESCREVER,F3,"R-CLI: 3 famílias de URL convergem em uma; comandos órfãos religados ao menu (P2, E1/E7)",10,5322,6,False,False,
/documentacao/devtools/cli/create/,pt-br,devtools/cli,MANTER,Azion CLI create,/pt-br/documentacao/devtools/cli/reference/create/,reference,MOVER,F3,"R-CLI: 3 famílias de URL convergem em uma; comandos órfãos religados ao menu (P2, E1/E7)",7,2987,0,False,False,
/documentacao/devtools/cli/delete/,pt-br,devtools/cli,MANTER,Azion CLI delete,/pt-br/documentacao/devtools/cli/reference/delete/,reference,MOVER,F3,"R-CLI: 3 famílias de URL convergem em uma; comandos órfãos religados ao menu (P2, E1/E7)",2,787,0,False,False,
/documentacao/devtools/cli/deploy/,pt-br,devtools/cli,MANTER,Azion CLI deploy,/pt-br/documentacao/devtools/cli/reference/deploy/,reference,MOVER,F3,"R-CLI: 3 famílias de URL convergem em uma; comandos órfãos religados ao menu (P2, E1/E7)",5,670,0,False,False,
/documentacao/devtools/cli/describe/,pt-br,devtools/cli,MANTER,Azion CLI describe,/pt-br/documentacao/devtools/cli/reference/describe/,reference,MOVER,F3,"R-CLI: 3 famílias de URL convergem em uma; comandos órfãos religados ao menu (P2, E1/E7)",1,986,0,False,False,
/documentacao/devtools/cli/globals/,pt-br,devtools/cli,MANTER,Opções globais da Azion CLI,/pt-br/documentacao/devtools/cli/reference/globals/,reference,MOVER,F3,"R-CLI: 3 famílias de URL convergem em uma; comandos órfãos religados ao menu (P2, E1/E7)",11,348,0,False,False,
/documentacao/devtools/cli/init/,pt-br,devtools/cli,MANTER,Azion CLI init,/pt-br/documentacao/devtools/cli/reference/init/,reference,MOVER,F3,"R-CLI: 3 famílias de URL convergem em uma; comandos órfãos religados ao menu (P2, E1/E7)",2,261,0,False,False,
/documentacao/devtools/cli/list/,pt-br,devtools/cli,MANTER,Azion CLI list,/pt-br/documentacao/devtools/cli/reference/list/,reference,MOVER,F3,"R-CLI: 3 famílias de URL convergem em uma; comandos órfãos religados ao menu (P2, E1/E7)",3,1274,0,False,False,
/documentacao/devtools/cli/logs/,pt-br,devtools/cli,MANTER,Logs do Azion CLI,/pt-br/documentacao/devtools/cli/reference/logs/,reference,MOVER,F3,"R-CLI: 3 famílias de URL convergem em uma; comandos órfãos religados ao menu (P2, E1/E7)",1,274,0,False,False,
/documentacao/devtools/cli/profiles/,pt-br,devtools/cli,REVISAR (órfã),Azion CLI profiles,/pt-br/documentacao/devtools/cli/reference/profiles/,reference,RELIGAR+MOVER,F3,"R-CLI: 3 famílias de URL convergem em uma; comandos órfãos religados ao menu (P2, E1/E7)",0,229,0,False,False,
/documentacao/devtools/cli/purge/,pt-br,devtools/cli,REESCREVER,Azion CLI purge,/pt-br/documentacao/devtools/cli/reference/purge/,reference,REESCREVER,F3,"R-CLI: 3 famílias de URL convergem em uma; comandos órfãos religados ao menu (P2, E1/E7)",2,131,2,False,False,
/documentacao/devtools/cli/reset/,pt-br,devtools/cli,MANTER,Azion CLI reset,/pt-br/documentacao/devtools/cli/reference/reset/,reference,MOVER,F3,"R-CLI: 3 famílias de URL convergem em uma; comandos órfãos religados ao menu (P2, E1/E7)",3,147,0,False,False,
/documentacao/devtools/cli/rollback/,pt-br,devtools/cli,REVISAR (órfã),Azion CLI rollback,/pt-br/documentacao/devtools/cli/reference/rollback/,reference,RELIGAR+MOVER,F3,"R-CLI: 3 famílias de URL convergem em uma; comandos órfãos religados ao menu (P2, E1/E7)",0,277,0,False,False,
/documentacao/devtools/cli/sync/,pt-br,devtools/cli,MANTER,Azion CLI sync,/pt-br/documentacao/devtools/cli/reference/sync/,reference,MOVER,F3,"R-CLI: 3 famílias de URL convergem em uma; comandos órfãos religados ao menu (P2, E1/E7)",2,121,0,False,False,
/documentacao/devtools/cli/update/,pt-br,devtools/cli,MANTER,Azion CLI update,/pt-br/documentacao/devtools/cli/reference/update/,reference,MOVER,F3,"R-CLI: 3 famílias de URL convergem em uma; comandos órfãos religados ao menu (P2, E1/E7)",2,2251,0,False,False,
/documentacao/devtools/cli/warmup/,pt-br,devtools/cli,REVISAR (órfã),Azion CLI warmup,/pt-br/documentacao/devtools/cli/reference/warmup/,reference,RELIGAR+MOVER,F3,"R-CLI: 3 famílias de URL convergem em uma; comandos órfãos religados ao menu (P2, E1/E7)",0,321,1,False,False,
/documentacao/devtools/cli/whoami/,pt-br,devtools/cli,MANTER,Azion CLI whoami,/pt-br/documentacao/devtools/cli/reference/whoami/,reference,MOVER,F3,"R-CLI: 3 famílias de URL convergem em uma; comandos órfãos religados ao menu (P2, E1/E7)",3,146,0,False,False,
/documentacao/produtos/azion-cli/criar-application/,pt-br,devtools/cli,MANTER,"Comandos init, build e deploy da Azion CLI",/pt-br/documentacao/devtools/cli/reference/criar-application/,reference,MOVER,F3,R-CLI: lar único; páginas de comando com slug edge-* ganham slug canônico + 301 (P1),2,489,0,False,True,t1-pendente
/documentacao/produtos/azion-cli/dev-comando/,pt-br,devtools/cli,MANTER,Azion CLI dev,/pt-br/documentacao/devtools/cli/reference/dev-comando/,reference,MOVER,F3,R-CLI: lar único; páginas de comando com slug edge-* ganham slug canônico + 301 (P1),2,243,0,False,True,t1-pendente
/documentacao/produtos/azion-cli/link-comando/,pt-br,devtools/cli,MANTER,Azion CLI link,/pt-br/documentacao/devtools/cli/reference/link-comando/,reference,MOVER,F3,R-CLI: lar único; páginas de comando com slug edge-* ganham slug canônico + 301 (P1),3,485,0,False,True,t1-pendente
/documentacao/produtos/azion-cli/visao-geral/,pt-br,devtools/cli,REESCREVER,Azion CLI,/pt-br/documentacao/devtools/cli/,overview,REESCREVER,F3,R-CLI: lar único; páginas de comando com slug edge-* ganham slug canônico + 301 (P1),73,722,1,False,False,
/documentacao/produtos/cli/login/,pt-br,devtools/cli,MANTER,Azion CLI login,/pt-br/documentacao/devtools/cli/reference/login/,reference,MOVER,F3,R-CLI: lar único; páginas de comando com slug edge-* ganham slug canônico + 301 (P1),4,173,0,False,False,
/documentacao/produtos/cli/logout/,pt-br,devtools/cli,MANTER,Azion CLI logout,/pt-br/documentacao/devtools/cli/reference/logout/,reference,MOVER,F3,R-CLI: lar único; páginas de comando com slug edge-* ganham slug canônico + 301 (P1),4,135,0,False,False,
/documentation/devtools/cli/build/,en,devtools/cli,MANTER,Azion CLI build,/en/documentation/devtools/cli/reference/build/,reference,MOVER,F3,"R-CLI: 3 famílias de URL convergem em uma; comandos órfãos religados ao menu (P2, E1/E7)",1,244,0,False,False,
/documentation/devtools/cli/clone/,en,devtools/cli,REVISAR (órfã),Azion CLI clone,/en/documentation/devtools/cli/reference/clone/,reference,RELIGAR+MOVER,F3,"R-CLI: 3 famílias de URL convergem em uma; comandos órfãos religados ao menu (P2, E1/E7)",0,128,1,False,False,
/documentation/devtools/cli/config/,en,devtools/cli,REVISAR (órfã),Azion CLI config,/en/documentation/devtools/cli/reference/config/,reference,RELIGAR+MOVER,F3,"R-CLI: 3 famílias de URL convergem em uma; comandos órfãos religados ao menu (P2, E1/E7)",0,498,0,False,False,
/documentation/devtools/cli/configs/azion-config-js/,en,devtools/cli,REESCREVER,Azion IaC,/en/documentation/devtools/cli/reference/azion-config-js/,reference,REESCREVER,F3,"R-CLI: 3 famílias de URL convergem em uma; comandos órfãos religados ao menu (P2, E1/E7)",10,4911,6,False,False,
/documentation/devtools/cli/create/,en,devtools/cli,MANTER,Azion CLI create,/en/documentation/devtools/cli/reference/create/,reference,MOVER,F3,"R-CLI: 3 famílias de URL convergem em uma; comandos órfãos religados ao menu (P2, E1/E7)",10,2905,0,False,False,
/documentation/devtools/cli/delete/,en,devtools/cli,MANTER,Azion CLI delete,/en/documentation/devtools/cli/reference/delete/,reference,MOVER,F3,"R-CLI: 3 famílias de URL convergem em uma; comandos órfãos religados ao menu (P2, E1/E7)",3,902,0,False,False,
/documentation/devtools/cli/deploy/,en,devtools/cli,MANTER,Azion CLI deploy,/en/documentation/devtools/cli/reference/deploy/,reference,MOVER,F3,"R-CLI: 3 famílias de URL convergem em uma; comandos órfãos religados ao menu (P2, E1/E7)",8,624,0,False,False,
/documentation/devtools/cli/describe/,en,devtools/cli,MANTER,Azion CLI describe,/en/documentation/devtools/cli/reference/describe/,reference,MOVER,F3,"R-CLI: 3 famílias de URL convergem em uma; comandos órfãos religados ao menu (P2, E1/E7)",1,1116,0,False,False,
/documentation/devtools/cli/globals/,en,devtools/cli,MANTER,Azion CLI global options,/en/documentation/devtools/cli/reference/globals/,reference,MOVER,F3,"R-CLI: 3 famílias de URL convergem em uma; comandos órfãos religados ao menu (P2, E1/E7)",11,332,0,False,False,
/documentation/devtools/cli/init/,en,devtools/cli,MANTER,Azion CLI init,/en/documentation/devtools/cli/reference/init/,reference,MOVER,F3,"R-CLI: 3 famílias de URL convergem em uma; comandos órfãos religados ao menu (P2, E1/E7)",2,252,0,False,False,
/documentation/devtools/cli/list/,en,devtools/cli,MANTER,Azion CLI list,/en/documentation/devtools/cli/reference/list/,reference,MOVER,F3,"R-CLI: 3 famílias de URL convergem em uma; comandos órfãos religados ao menu (P2, E1/E7)",3,1307,0,False,False,
/documentation/devtools/cli/logs/,en,devtools/cli,MANTER,Azion CLI logs,/en/documentation/devtools/cli/reference/logs/,reference,MOVER,F3,"R-CLI: 3 famílias de URL convergem em uma; comandos órfãos religados ao menu (P2, E1/E7)",1,276,0,False,False,
/documentation/devtools/cli/profiles/,en,devtools/cli,REVISAR (órfã),Azion CLI profiles,/en/documentation/devtools/cli/reference/profiles/,reference,RELIGAR+MOVER,F3,"R-CLI: 3 famílias de URL convergem em uma; comandos órfãos religados ao menu (P2, E1/E7)",0,237,0,False,False,
/documentation/devtools/cli/purge/,en,devtools/cli,MANTER,Azion CLI purge,/en/documentation/devtools/cli/reference/purge/,reference,MOVER,F3,"R-CLI: 3 famílias de URL convergem em uma; comandos órfãos religados ao menu (P2, E1/E7)",2,130,0,False,False,
/documentation/devtools/cli/reset/,en,devtools/cli,MANTER,Azion CLI reset,/en/documentation/devtools/cli/reference/reset/,reference,MOVER,F3,"R-CLI: 3 famílias de URL convergem em uma; comandos órfãos religados ao menu (P2, E1/E7)",3,137,0,False,False,
/documentation/devtools/cli/rollback/,en,devtools/cli,REVISAR (órfã),Azion CLI rollback,/en/documentation/devtools/cli/reference/rollback/,reference,RELIGAR+MOVER,F3,"R-CLI: 3 famílias de URL convergem em uma; comandos órfãos religados ao menu (P2, E1/E7)",0,274,0,False,False,
/documentation/devtools/cli/sync/,en,devtools/cli,REESCREVER,Azion CLI sync,/en/documentation/devtools/cli/reference/sync/,reference,REESCREVER,F3,"R-CLI: 3 famílias de URL convergem em uma; comandos órfãos religados ao menu (P2, E1/E7)",2,118,0,False,False,
/documentation/devtools/cli/unlink-command/,en,devtools/cli,MANTER,Azion CLI unlink,/en/documentation/devtools/cli/reference/unlink-command/,reference,MOVER,F3,"R-CLI: 3 famílias de URL convergem em uma; comandos órfãos religados ao menu (P2, E1/E7)",2,198,0,False,False,
/documentation/devtools/cli/update/,en,devtools/cli,MANTER,Azion CLI update,/en/documentation/devtools/cli/reference/update/,reference,MOVER,F3,"R-CLI: 3 famílias de URL convergem em uma; comandos órfãos religados ao menu (P2, E1/E7)",2,2314,0,False,False,
